0.420,0.500000,-1.000000,1.111794,-2.132534,-2.240716
0.425,0.500000,-1.000000,1.248794,-2.076554,-2.322719
0.430,0.500000,-1.000000,1.373628,-2.017382,-2.402188
0.435,0.500000,-1.000000,1.483398,-1.955307,-2.479179
0.440,0.500000,-1.000000,1.575685,-1.890624,-2.553743
0.445,0.500000,-1.000000,1.648574,-1.823635,-2.625883
0.450,0.500000,-1.000000,1.700933,-1.754645,-2.695580
0.455,0.500000,-1.000000,1.732614,-1.683954,-2.762827
0.460,0.500000,-1.000000,1.744440,-1.611851,-2.827642
0.465,-0.500000,-1.000000,1.738076,-1.538606,-2.890061
0.470,-0.500000,-1.000000,1.711772,-1.464460,-2.950122
0.475,-0.500000,-1.000000,1.658666,-1.389679,-3.012385
0.480,-0.500000,-1.000000,1.576092,-1.314622,-3.076892
0.485,-0.500000,-1.000000,1.462425,-1.239688,-0.002094
0.490,-0.500000,-1.000000,1.317373,-1.165312,-0.071218
0.495,-0.500000,-1.000000,1.142183,-1.091953,-0.142706
0.500,-0.469854,-1.000000,0.939708,-1.020081,-0.216585
0.505,-0.358062,-1.000000,0.716123,-0.950168,-0.292877
0.510,-0.241527,-1.000000,0.483053,-0.882642,-0.371478
0.515,-0.124817,-1.000000,0.249635,-0.817808,-0.451930
0.520,-0.012092,-1.000000,0.024184,-0.755865,-0.533762
0.525,0.093181,-1.000000,-0.186363,-0.696902,-0.616450
0.530,0.188431,-1.000000,-0.376862,-0.640898,-0.699428
0.535,0.272161,-1.000000,-0.544322,-0.587726,-0.782157
0.540,0.343901,-1.000000,-0.687802,-0.537171,-0.864184
0.545,0.403902,-1.000000,-0.807804,-0.488957,-0.945132
0.550,0.452823,-1.000000,-0.905646,-0.442769,-1.024664
0.555,0.491524,-1.000000,-0.983047,-0.398267,-1.102470
0.560,0.500000,-1.000000,-1.041893,-0.355107,-1.178284
0.565,0.500000,-1.000000,-1.085523,-0.312946,-1.251888
0.570,0.500000,-1.000000,-1.115900,-0.271492,-1.323213
0.575,0.500000,-1.000000,-1.134263,-0.230482,-1.392240
0.580,0.500000,-1.000000,-1.141660,-0.189671,-1.458951
0.585,0.500000,-1.000000,-1.138975,-0.148832,-1.523330
0.590,0.500000,-1.000000,-1.126962,-0.107762,-1.585367
0.595,0.500000,-1.000000,-1.106289,-0.066277,-1.645048
0.600,0.500000,-1.000000,-1.077569,-0.024215,-1.702364
0.605,0.500000,-1.000000,-1.041398,-3.123029,-1.757303
0.610,0.499192,-1.000000,-0.998384,-3.079417,-1.809857
0.615,0.474620,-1.000000,-0.949239,-3.034877,-1.860017
0.620,0.448319,-1.000000,-0.896637,-2.989336,-1.907777
0.625,0.420762,-1.000000,-0.841524,-2.942789,-1.953249
0.630,0.392398,-1.000000,-0.784796,-2.895250,-1.996549
0.635,0.363642,-1.000000,-0.727283,-2.846756,-2.037807
0.640,0.334868,-1.000000,-0.669736,-2.797359,-2.077154
0.645,0.306403,-1.000000,-0.612807,-2.747125,-2.114727
0.650,0.278524,-1.000000,-0.557049,-2.696130,-2.150663
0.655,0.251455,-1.000000,-0.502910,-2.644459,-2.185100
0.660,0.225369,-1.000000,-0.450738,-2.592202,-2.218175
0.665,0.200392,-1.000000,-0.400785,-2.539453,-2.250017
0.670,0.176610,-1.000000,-0.353220,-2.486306,-2.280756
0.675,0.154070,-1.000000,-0.308140,-2.432855,-2.310512
0.680,0.132790,-1.000000,-0.265580,-2.379194,-2.339405
0.685,0.112764,-1.000000,-0.225527,-2.325411,-2.367543
0.690,0.093967,-1.000000,-0.187935,-2.271593,-2.395032
0.695,0.076365,-1.000000,-0.152729,-2.217823,-2.421970
0.700,0.059911,-1.000000,-0.119821,-2.164179,-2.448451
0.705,0.044557,-1.000000,-0.089115,-2.110734,-2.474560
0.710,0.030255,-1.000000,-0.060510,-2.057556,-2.500380
0.715,0.016956,-1.000000,-0.033912,-2.004710,-2.525985
0.720,0.004616,-1.000000,-0.009232,-1.952255,-2.551447
0.725,-0.006806,-1.000000,0.013612,-1.900246,-2.576829
0.730,-0.017346,-1.000000,0.034691,-1.848733,-2.602193
0.735,-0.027032,-1.000000,0.054064,-1.797764,-2.627594
0.740,-0.035891,-1.000000,0.071782,-1.747382,-2.653084
0.745,-0.043943,-1.000000,0.087886,-1.697627,-2.678709
0.750,-0.051205,-1.000000,0.102410,-1.648536,-2.704513
0.755,-0.057689,-1.000000,0.115379,-1.600143,-2.730535
0.760,0.063408,-1.000000,0.126815,-1.552481,-2.756811
0.765,0.068278,-1.000000,0.136556,-1.505579,-2.783373
0.770,0.072194,-1.000000,0.144388,-1.459468,-2.809677
0.775,0.075216,-1.000000,0.150432,-1.414185,-2.835705
